setting,b_cap,head_lr,backbone_lr,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,train_mae_mean,train_mae_std,train_mae_count,train_rmse_mean,train_rmse_std,train_rmse_count,train_pearson_mean,train_pearson_std,train_pearson_count,train_spearman_mean,train_spearman_std,train_spearman_count,train_r2_mean,train_r2_std,train_r2_count,train_pearson_sq_mean,train_pearson_sq_std,train_pearson_sq_count,train_loss_standardized_mean,train_loss_standardized_std,train_loss_standardized_count,val_mae_mean,val_mae_std,val_mae_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_spearman_mean,val_spearman_std,val_spearman_count,val_r2_mean,val_r2_std,val_r2_count,val_pearson_sq_mean,val_pearson_sq_std,val_pearson_sq_count,val_loss_standardized_mean,val_loss_standardized_std,val_loss_standardized_count,test_mae_mean,test_mae_std,test_mae_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_r2_mean,test_r2_std,test_r2_count,test_pearson_sq_mean,test_pearson_sq_std,test_pearson_sq_count,test_loss_standardized_mean,test_loss_standardized_std,test_loss_standardized_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,643,HepG2,0.18227935209870338,0.003804167251054745,4,0.2486266866326332,0.0049694935418138865,4,0.588617789561324,0.007676318499835523,4,0.44629447001094563,0.01902734968432713,4,0.3280161854097993,0.014671786669813912,4,0.34651509658734236,0.00905242101961267,4,0.6709387749433517,0.014648948609026928,4,0.24664627760648727,0.0005737898463748963,4,0.32643450051546097,0.0007706040751167332,4,0.3835286777485667,0.004567219090285779,4,0.307710767474705,0.006150096214596696,4,0.1458512603410641,0.004031332785289947,4,0.1471098912732279,0.0035058552291223916,4,1.1570034325122833,0.029197206493643425,4,0.20993752777576447,0.0014115011212580942,4,0.2759900167584419,0.0010217687620887098,4,0.3945107632432762,0.005941118917295807,4,0.29288798522639625,0.007108175880972703,4,0.14570257256638994,0.006322335696126642,4,0.15566521498528446,0.004656421596517526,4,0.8269648551940918,0.01653634239023389,4,6.25,0.5,4,1.1570034325122833,0.029197206493643425,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,643,K562,0.18536235764622688,0.0006277718626770772,4,0.2519286498427391,0.001272215624523701,4,0.5671461271382756,0.012390408332129062,4,0.4125436014323216,0.008875978807477317,4,0.30986283478749377,0.014615326816192457,4,0.3217698711919228,0.013950285312521285,4,0.6890638768672943,0.014592626664531672,4,0.24397869780659676,0.00042635141966655915,4,0.3221563696861267,0.0007849489402843037,4,0.4116157111343408,0.004279158031786188,4,0.31575894414108635,0.0047691748337173765,4,0.1680926504250163,0.004053894132312553,4,0.16944122704772485,0.003512600317406346,4,1.1268683671951294,0.028094713323970157,4,0.20453377440571785,0.0009894866182003253,4,0.27088427543640137,0.0008933188289026117,4,0.42554694676591864,0.004197183970523127,4,0.32052409285721234,0.004455833291423244,4,0.17702051079514064,0.005428937608432812,4,0.18110341616675743,0.003582606414117252,4,0.7966277152299881,0.014167226888814192,4,6.25,0.4999999999999999,4,1.1268683671951294,0.028094713323970157,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,643,SKNSH,0.18188317120075226,0.0032688174858022364,4,0.24815120175480843,0.0030904377741746663,4,0.5870313461046314,0.022913623189264924,4,0.4699716487266081,0.021907801799750607,4,0.3301956294057533,0.025909752321424097,4,0.3449995769051602,0.027363672280613097,4,0.6687627136707306,0.025869432474845275,4,0.24605704098939896,0.0003040139718735239,4,0.3264593109488487,0.0006790687751653568,4,0.3833324033431779,0.005682291770857287,4,0.33519698810110854,0.006888907576052088,4,0.14572220311601167,0.0035550902335958643,4,0.14696794778268374,0.00436118586578105,4,1.1571738421916962,0.028895198995086014,4,0.20502739399671555,0.0009030056230361482,4,0.27077940106391907,0.0012008304279661852,4,0.4264051588970072,0.006484318273483354,4,0.3109013636073004,0.0015728530141385568,4,0.1776521447018773,0.00728929187112115,4,0.18185289432158583,0.005516577288403042,4,0.7959799617528915,0.012001778864052834,4,6.75,0.9574271077563381,4,1.1571738421916962,0.028895198995086014,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1125,HepG2,0.22252599149942398,0.008302032899553842,4,0.2970653921365738,0.010343782808857376,4,0.5459292200430643,0.04643185377247454,4,0.3990661243187327,0.04933960691868648,4,0.2877126679202348,0.05043910665625545,4,0.29965565108038983,0.050247047759869566,4,0.7116542011499405,0.0503943378044443,4,0.2451898567378521,0.0014453521189940945,4,0.3252224624156952,0.0016405334280947279,4,0.39599028039209094,0.008337226954860793,4,0.3082728216607956,0.002806621011574843,4,0.15216964246868805,0.008553055754565676,4,0.15686043417997947,0.006596025910734084,4,0.8522149920463562,0.014803170791921793,4,0.20760372281074524,0.002235612002282113,4,0.2740074619650841,0.002903720023449512,4,0.42064261853628154,0.01595754011261358,4,0.3120616137971811,0.01625475553168879,4,0.1578697867338867,0.017925992772194452,4,0.17713119484389395,0.013402864102240073,4,0.6049412935972214,0.013199011653073661,4,4.75,0.9574271077563381,4,0.8522149920463562,0.014803170791921793,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1125,K562,0.22376344352960587,0.0032093524218508333,4,0.29846780002117157,0.005771199127288818,4,0.5383956175741783,0.02706253835185198,4,0.3953984433955166,0.03405522146629067,4,0.2814148217592335,0.029298185927475275,4,0.29041912675961495,0.029320755067864603,4,0.7179464846849442,0.029272202939973586,4,0.24399639666080475,0.0004377404461690192,4,0.3214224502444267,0.00121049296460351,4,0.41941369244764704,0.008739912106541183,4,0.3123843337733979,0.0065122472642767815,4,0.17187362444594825,0.0062308109337503225,4,0.175965134960292,0.007338720207305531,4,0.8323756009340286,0.010230449314538962,4,0.20262151584029198,0.0014308875620613127,4,0.26993176341056824,0.002031337730816677,4,0.4412548512911004,0.010660491081259209,4,0.3237243076910471,0.006325649556063314,4,0.18277001857396333,0.012279984328793158,4,0.19479107834050136,0.009408919813560656,4,0.5870566666126251,0.009591853432780555,4,4.75,0.5,4,0.8323756009340286,0.010230449314538962,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1125,SKNSH,0.2275703251361847,0.004508724875395086,4,0.30178237706422806,0.006199005624470593,4,0.5267981108896438,0.03376342107575189,4,0.39555330593141613,0.03775398204228107,4,0.26527995500397894,0.033525672484102056,4,0.27837122608895126,0.035326909506897396,4,0.7340669333934784,0.03349592948408297,4,0.2446294166147709,0.0012779579432657955,4,0.3251095488667488,0.0019475550011518576,4,0.3950419042774313,0.011483780885225621,4,0.33456394408476536,0.0051292667921423235,4,0.1527515704237257,0.010140648268503439,4,0.1561570140527041,0.009051253150907816,4,0.8516147285699844,0.014721849902433483,4,0.20166048407554626,0.0022814495784574487,4,0.2678547352552414,0.002871825446266224,4,0.4478041712574866,0.016371573997586757,4,0.3294527755151954,0.0082579456056441,4,0.19526295299817326,0.01718621366183333,4,0.20072959712197322,0.014763861572211823,4,0.5780563503503799,0.011284479985009909,4,4.5,0.5773502691896257,4,0.8516147285699844,0.014721849902433483,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1608,HepG2,0.24049916490912437,0.008179524770563617,4,0.31669292598962784,0.011193715560500165,4,0.5284504594436634,0.024928176121523076,4,0.392447030526768,0.0180515361360971,4,0.269812444703849,0.02639552667583761,4,0.27972594855977817,0.02660064477319997,4,0.729733482003212,0.026379047790505816,4,0.24278580397367477,0.0012693185952514074,4,0.32211078703403473,0.002500082132636432,4,0.41432937108569173,0.012837323872658745,4,0.31008441036490975,0.02086672759446545,4,0.1682942001082155,0.012928873543388862,4,0.1717924254074235,0.010636946590215333,4,0.7557031214237213,0.030941058783617435,4,0.20524359866976738,0.0009849264414783796,4,0.27171773463487625,0.0017732525108956243,4,0.4349202711982376,0.006480303818300986,4,0.3216759813713596,0.0048044739765751195,4,0.17192866249068375,0.010814409319988305,4,0.18918713805233167,0.005654419533083119,4,0.5375750511884689,0.01548507365144707,4,4.25,0.5,4,0.7557031214237213,0.030941058783617435,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1608,K562,0.2445247918367386,0.0043432631073374835,4,0.32117319107055664,0.0077182585243818205,4,0.503828461279915,0.03395578877563727,4,0.3760836197402304,0.02761631383109177,4,0.24838346302924097,0.035055663925900184,4,0.25470786508921855,0.03396081412282099,4,0.7511491179466248,0.03503385905758326,4,0.243894312530756,0.0022958780552840355,4,0.3209740146994591,0.0023307048957298708,4,0.4273321811047265,0.009077019511727805,4,0.31871418615230074,0.006977450227226221,4,0.17415889845454408,0.0119779697818712,4,0.18267458722013494,0.007826586156364675,4,0.7501801252365112,0.02348938290577704,4,0.20335237309336662,0.002561590764837924,4,0.27074067294597626,0.003796577533816354,4,0.44372841619430803,0.016303782360637096,4,0.326707519826867,0.005041282039389788,4,0.17777824850647383,0.02316585315168962,4,0.19709426732775628,0.014296544142336744,4,0.5337184071540833,0.018045908630027002,4,4.0,0.8164965809277259,4,0.7501801252365112,0.02348938290577704,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,1608,SKNSH,0.24231091886758804,0.015250014155907146,4,0.3178115487098694,0.0204941539457845,4,0.5220843908893356,0.072993949069413,4,0.40813722842559474,0.059833776325729525,4,0.2638361944560009,0.0731162614009667,4,0.2765681986608496,0.07878624476944066,4,0.7357059568166733,0.07307079217265304,4,0.24338274076581,0.002733360063265503,4,0.32427172362804413,0.002743054896111852,4,0.40310072182905227,0.012333676921855892,4,0.33462372665977275,0.002246204497370272,4,0.15709032037098167,0.014275969081943733,4,0.1626042816289125,0.009967965318906287,4,0.7657144069671631,0.02597052999780662,4,0.20097361132502556,0.003559555206270743,4,0.2671244814991951,0.004147082492032562,4,0.45599104903634413,0.02018397301066349,4,0.3389977427898641,0.012149014640142614,4,0.19956922633756782,0.024973097001367822,4,0.208233381376137,0.018140220308062276,4,0.5195344984531403,0.01741041818168972,4,4.25,1.2583057392117916,4,0.7657144069671631,0.02597052999780662,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,2411,HepG2,0.252298291772604,0.008783745036980909,4,0.3296626880764961,0.011047440228330707,4,0.5071241845087764,0.05010214914940711,4,0.37477693873383705,0.04819035600123965,4,0.25179005820710126,0.05292171588667818,4,0.2590576075257335,0.05158766594697783,4,0.7478995770215988,0.05289973200214617,4,0.24127621948719025,0.001535887816218103,4,0.32220014184713364,0.0009642854578455392,4,0.41500972378510553,0.004680914967397797,4,0.32006179590184536,0.0026417037600897906,4,0.1678647188936861,0.00498147519087551,4,0.1722495040598886,0.0038750719363823205,4,0.7137230187654495,0.011230656283961407,4,0.20503181219100952,0.00171114732459676,4,0.27101564407348633,0.0020762139037335406,4,0.4440513553071982,0.010092812930350824,4,0.33104830494764836,0.007225997587790855,4,0.17619251798725577,0.01262774515771109,4,0.19725800480479488,0.008967865954457662,4,0.5049202293157578,0.004441168041043895,4,3.75,0.9574271077563381,4,0.7137230187654495,0.011230656283961407,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,2411,K562,0.25597570091485977,0.006350001878316757,4,0.333487331867218,0.009483616206447663,4,0.48793736760868656,0.03446257799293818,4,0.3609907415282324,0.026014838959453043,4,0.23500907835920742,0.034953928250824495,4,0.238973626670334,0.03363074302212453,4,0.7646736055612564,0.03493942191999561,4,0.2413446046411991,0.001190920286042818,4,0.32036638259887695,0.001586684804768611,4,0.42994423201393334,0.010718568726467452,4,0.33231689962940714,0.01008694344607553,4,0.177300117847244,0.008137228891650063,4,0.18493820842870892,0.009269010665397318,4,0.7055905908346176,0.008940123291750065,4,0.2014916017651558,0.0015613983022364785,4,0.26925695687532425,0.0018590628270005831,4,0.4542545137584098,0.01498431105137948,4,0.33302857072154796,0.011155008945905182,4,0.18685631141267478,0.011191225166769314,4,0.20651556045315267,0.013624404153056139,4,0.4984712302684784,0.011147615123628543,4,3.5,0.5773502691896257,4,0.7055905908346176,0.008940123291750065,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,2411,SKNSH,0.25813907384872437,0.007209245129880665,4,0.3360348045825958,0.008522042981489784,4,0.47976765303866614,0.033531674081739536,4,0.3602441727698953,0.02268567585449588,4,0.2232422637819448,0.03330813946127015,4,0.23102028077727296,0.03317379514460418,4,0.7764355093240738,0.03329432579666817,4,0.24248377233743668,0.0008132506899793273,4,0.32390470057725906,0.0013993672892214884,4,0.4078962568019961,0.00840161222096108,4,0.34359043322616206,0.011138468409831879,4,0.15903070741413744,0.007251406704850865,4,0.1664322966290135,0.006900605438471695,4,0.7212505340576172,0.007400738765773871,4,0.20069585368037224,0.0005654157470386193,4,0.2667340561747551,0.00047264942203231584,4,0.461328732150324,0.007395315148605514,4,0.34507267337357705,0.006284245888072697,4,0.20204968590937444,0.002827565348424336,4,0.2128652171220358,0.006851532967312541,4,0.48915112763643265,0.008287149175191634,4,3.25,0.5,4,0.7212505340576172,0.007400738765773871,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,3215,HepG2,0.2684238851070404,0.004366078455736487,4,0.3489784449338913,0.00552052771270991,4,0.44387616304034977,0.03220190498022491,4,0.33083839096535494,0.020953723217365477,4,0.19114905366126447,0.0257881532825827,4,0.19780377012868977,0.02755519292395217,4,0.8085993528366089,0.02578018165472037,4,0.24234876781702042,0.0017124468836622695,4,0.3225056454539299,0.0007757540954423197,4,0.41660196445024633,0.003896821116070116,4,0.339507244886532,0.0028971084728606467,4,0.16628791938260476,0.004010512960174436,4,0.1735685856949123,0.0032451044284557743,4,0.6904483437538147,0.0033213654266073126,4,0.20337672904133797,0.0026659148405000716,4,0.2686510756611824,0.0028588130837169123,4,0.4488727335787745,0.015602832921833657,4,0.33748813463595145,0.005198273546551988,4,0.19047186200637825,0.017312857959774275,4,0.20166931724687148,0.013773431348830063,4,0.47914696484804153,0.010247218750920545,4,2.75,0.5,4,0.6904483437538147,0.0033213654266073126,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,3215,K562,0.2620941326022148,0.005364981191619356,4,0.3410755693912506,0.006543450782533408,4,0.48024410413321,0.03170085641159641,4,0.3618251160737231,0.02615807675057243,4,0.22730005437112724,0.029639366286134103,4,0.23138810777763097,0.030453578553319063,4,0.7724595963954926,0.029630164966801334,4,0.24080023542046547,0.0005052414079541263,4,0.3204459175467491,0.0005751109607898581,4,0.42764824608546226,0.004448298443632674,4,0.3395898900150949,0.00266977391364739,4,0.1769047414392423,0.0029540306658422857,4,0.1828978628992548,0.0038181440631194948,4,0.6816559135913849,0.0024463992511144696,4,0.19999117776751518,0.0004890108797059346,4,0.2673768624663353,0.0005404623555815747,4,0.46194700388986804,0.005926588294742329,4,0.34421921342414896,0.009730828482244514,4,0.19819844192208189,0.003239572603677175,4,0.21342137773943726,0.0054770907324030605,4,0.4745737090706825,0.001917448958025934,4,3.5,0.5773502691896257,4,0.6816559135913849,0.0024463992511144696,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,conv3_plus,1,3215,SKNSH,0.2613495662808418,0.006555278061980748,4,0.3396540731191635,0.008009970965641733,4,0.4916629791609932,0.03753004632673932,4,0.3765368444274584,0.030945699497081643,4,0.2336192954596138,0.036132246059662136,4,0.24278886336042863,0.03688687753817653,4,0.7661423832178116,0.03612096389325033,4,0.2413644641637802,0.0012296986269249152,4,0.32356396317481995,0.00028856401893219516,4,0.4077095246049149,0.0011152771308302262,4,0.348763923181781,0.009351316656238007,4,0.16081034322711016,0.001496835323496428,4,0.1662279893358746,0.0009083944297561479,4,0.6949846893548965,0.0012395904535507359,4,0.19841450452804565,0.0013745762966915686,4,0.26472947001457214,0.001187245157379453,4,0.47222635980833166,0.0050600561190193155,4,0.3582037416375542,0.0036732396064942914,4,0.21398826180703703,0.007056446638261856,4,0.22301693802377362,0.004769465466943054,4,0.46522798389196396,0.004176617694788005,4,3.5,0.5773502691896257,4,0.6949846893548965,0.0012395904535507359,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,161,HepG2,0.1160858403891325,0.02101431860265074,4,0.17556237801909447,0.028457358149613785,4,0.8005413349486146,0.08831949709780189,4,0.8113879007622901,0.08465152069368986,4,0.5948258888362727,0.15070168862840555,4,0.6467166791370162,0.1381958868755141,4,0.40265750139951706,0.14976563781952185,4,0.2506866827607155,0.001019596075382778,4,0.3301502615213394,0.0015291941105894163,4,0.3601062963471293,0.009071651828135793,4,0.32245481934433506,0.008601537656199854,4,0.12628487061304872,0.00809059361053004,4,0.12973826581901474,0.006544063093857534,4,1.3799067437648773,0.07845756889765004,4,0.21916837990283966,0.0034491235433149127,4,0.28561046719551086,0.0032963301731712665,4,0.338928104613076,0.011573262250589099,4,0.29002158188316685,0.004439450491221168,4,0.08502439714054616,0.021182299151297206,4,0.11497271539595286,0.007822999240800745,4,1.0321397930383682,0.04684010206620518,4,7.25,1.707825127659933,4,1.3799067437648773,0.07845756889765004,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,161,K562,0.11054764688014984,0.017068030427039034,4,0.1721978820860386,0.027150226185029804,4,0.8038356480567335,0.07394293269501119,4,0.8337935080854729,0.07239065172406821,4,0.6112001903337856,0.14197019655929535,4,0.6502524170584429,0.11655518876446291,4,0.38638490438461304,0.14108839538019552,4,0.24969634413719177,0.0025358152728632093,4,0.3276391625404358,0.002019869988066586,4,0.3800773886916395,0.010256219917532155,4,0.2998017868761217,0.009349411360532108,4,0.13951452353737745,0.010639812814081542,4,0.1445377139299032,0.0077185414858592545,4,1.3590751886367798,0.07931238651433276,4,0.21634188666939735,0.0019835408491730554,4,0.2823013365268707,0.0017804823944384896,4,0.36850662328744044,0.014891152488563209,4,0.29683623018881355,0.009738894933026127,4,0.10616630358619084,0.011301025502469513,4,0.1359634412235398,0.01110285911926062,4,1.009193316102028,0.06364365574878077,4,9.25,2.0615528128088303,4,1.3590751886367798,0.07931238651433276,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,161,SKNSH,0.1011608075350523,0.024631641512695906,4,0.15883490070700645,0.03398237890980596,4,0.8360595672682678,0.09151345260594984,4,0.8737626081392833,0.0935913546902125,4,0.6652752605863853,0.16337704434850073,4,0.7052766340266994,0.14474722256375552,4,0.3326457068324089,0.1623622873134606,4,0.25066644325852394,0.0022870485609165596,4,0.3315228223800659,0.0033632551035957395,4,0.3542959827422739,0.020244658585912623,4,0.3299901220074667,0.01739840564378505,4,0.11895126510490517,0.017875914371819474,4,0.1258330280382588,0.014350973914824391,4,1.3920998573303223,0.09474965326044807,4,0.21526774764060974,0.002288843632516771,4,0.28060973435640335,0.0024059974435858998,4,0.36572731427252925,0.014688235910308,4,0.29675903725365105,0.010677684225194231,4,0.1168239128907877,0.015090117814174884,4,0.13391827661061503,0.010930302221157736,4,0.9978681206703186,0.07717147508381036,4,10.25,3.095695936834452,4,1.3920998573303223,0.09474965326044807,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,322,HepG2,0.130533242598176,0.027152341196007394,4,0.1924002394080162,0.03089952931712451,4,0.7591872474976444,0.09598696197791698,4,0.7204710127465742,0.1462989240459222,4,0.5385747614918792,0.1523064049248553,4,0.5832753994153622,0.1417059706448281,4,0.4599921852350235,0.15183334497056913,4,0.24848327413201332,0.0007368040641680532,4,0.32817114144563675,0.0008044516971010063,4,0.3773227695914182,0.010435621849683972,4,0.33017624368724324,0.005439503387054461,4,0.1367386161044662,0.004232937389136649,4,0.14245414910468066,0.007973458344455921,4,1.308080643415451,0.03422406570564802,4,0.21639522537589073,0.0011367082428493647,4,0.28198424726724625,0.001210659905924647,4,0.3655294939875475,0.015415741578174335,4,0.30145282392229505,0.007305137128298563,4,0.10818739621129056,0.007664729574411959,4,0.13379004479109632,0.01148138122849643,4,0.9656524360179901,0.017540056983288223,4,6.0,2.160246899469287,4,1.308080643415451,0.03422406570564802,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,322,K562,0.12790188007056713,0.029000622730817136,4,0.18911351263523102,0.03520731200321928,4,0.7592281188080974,0.09049712322908902,4,0.7206272626789476,0.13731246430471075,4,0.5507452135596482,0.15911054235422437,4,0.582569633373438,0.14167612785097772,4,0.44785958528518677,0.15861639391775323,4,0.24652131274342537,0.002504226459873217,4,0.3250363990664482,0.001877823593365194,4,0.3962234959490878,0.008440949620528026,4,0.3076868682615747,0.005648538969168978,4,0.15313446838186162,0.009764668054922925,4,0.157046495964989,0.006758696440632523,4,1.2830093801021576,0.023251207544031566,4,0.21406332403421402,0.0067218603547894405,4,0.27863751351833344,0.0042699741453525635,4,0.38743590943707074,0.006279375258709227,4,0.30104732275039353,0.016831719687121435,4,0.12908942844926916,0.02688342409279959,4,0.15013615683655984,0.004827425135523501,4,0.9427100121974945,0.016678411227165412,4,7.75,4.349329450233296,4,1.2830093801021576,0.023251207544031566,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,322,SKNSH,0.12431246228516102,0.011508647086737515,4,0.18473906442523003,0.016049707056082763,4,0.7801927803282926,0.04025459692407985,4,0.7552086281023925,0.02770380963927553,4,0.580969785863922,0.07537605473335256,4,0.6099160989065315,0.06435892270115545,4,0.41772887855768204,0.07514195911542354,4,0.24649900943040848,0.002630124100212504,4,0.32780269533395767,0.0032213258024661943,4,0.3761554685543724,0.02149571702922407,4,0.34508255286242356,0.01094392123377875,4,0.13861745401484316,0.01686034299338597,4,0.1418394859113098,0.016591472770126556,4,1.3056029975414276,0.05506849622844648,4,0.21143543347716331,0.0026385847430381625,4,0.27580662816762924,0.0029602505572988587,4,0.3955087967256576,0.02202562325700779,4,0.3097565337972312,0.01262314171373848,4,0.1467725648290967,0.01836591452231103,4,0.15679105434727225,0.017450977989687862,4,0.9242870807647705,0.040431484434963895,4,7.25,0.5,4,1.3056029975414276,0.05506849622844648,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,643,HepG2,0.15803321450948715,0.0031416419913316332,4,0.22425711154937744,0.003374669292772248,4,0.7048057919852385,0.009537803599881016,4,0.6050188134965222,0.013476253413704025,4,0.4530450628703002,0.019955378230860348,4,0.49681943168907167,0.013438129299071093,4,0.5461043417453766,0.019924397898574465,4,0.24722546711564064,5.465061542082728e-05,4,0.32801947742700577,0.0007357062163660349,4,0.3718030938581778,0.00610362234052286,4,0.31060671963234543,0.008262967989828637,4,0.13753696361901502,0.0038700886508130287,4,0.13826548125676977,0.004528127474629496,4,1.168262392282486,0.02929642729969193,4,0.20966387540102005,0.0008493757029974311,4,0.275670662522316,0.0005167935361454701,4,0.3923381678725349,0.0009322273243087197,4,0.305842712010736,0.0030192655028337466,4,0.1476849578211604,0.003195694645570235,4,0.15392988975541552,0.0007307863219616252,4,0.825062170624733,0.016656644846035483,4,4.0,0.0,4,1.168262392282486,0.02929642729969193,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,643,K562,0.1656562089920044,0.006114220927127742,4,0.23275239020586014,0.006701883765895877,4,0.6616666659902196,0.025522639451378462,4,0.5393147497647326,0.026921902964559156,4,0.4103373183319001,0.041245995472978976,4,0.4382913307260366,0.03325654045193769,4,0.5887456238269806,0.041181829629167464,4,0.24436550587415695,0.0008526613916131531,4,0.32335803657770157,0.000730304660238147,4,0.40465516121494777,0.006061064888426697,4,0.318569616026277,0.010132445652125182,4,0.16187540386642096,0.0037837713793614147,4,0.16377335187858166,0.004917757995080433,4,1.1352030634880066,0.023202071144162763,4,0.20615042746067047,0.00039372602631875604,4,0.27117711305618286,0.0005176646676015481,4,0.4241257689824389,0.0038269361220439344,4,0.32186104961000295,0.005137583251555339,4,0.17524465775577244,0.0031498237128973665,4,0.1798936519950068,0.0032319381863170505,4,0.798420637845993,0.018389168531813684,4,3.75,0.49999999999999994,4,1.1352030634880066,0.023202071144162763,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,643,SKNSH,0.15249459818005562,0.008895652029182114,4,0.21852702274918556,0.009262306167540176,4,0.7117525674414344,0.020076543000921102,4,0.6399985177793805,0.02342974588079609,4,0.4804580593601717,0.03777826414163561,4,0.5068940179436245,0.028804853909931663,4,0.5187339708209038,0.03771950922040471,4,0.24464569240808487,0.0005931899524450449,4,0.3255084604024887,0.0007021777611914182,4,0.39043390297754504,0.0033323576814358476,4,0.35119552439740986,0.00400134915734849,4,0.15069107029547305,0.0036615894798173653,4,0.15244696105006683,0.0026120959504154053,4,1.150388926267624,0.025724846728808034,4,0.20666495338082314,0.0018558978709639804,4,0.2712789997458458,0.00265798155638932,4,0.4235157903606659,0.019946685005871153,4,0.3178082037413299,0.009974242011979034,4,0.17456757491600744,0.01618113256544,4,0.1796640273668621,0.016912275938299963,4,0.7988756597042084,0.01218426014972139,4,4.5,0.5773502691896257,4,1.150388926267624,0.025724846728808034,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,,0.0002,0.0001,hq_first,full,1,1125,HepG2,0.2076132446527481,0.0024837057923493993,4,0.28209366649389267,0.0028719427346585984,4,0.6241643575100292,0.01802485557393835,4,0.4859020523361541,0.02042130320071179,4,0.35814107073911694,0.019790154219826637,4,0.3898248167497535,0.02226843433657059,4,0.6412883847951889,0.019772609996224686,4,0.24485120922327042,0.001281014407586552,4,0.32567133754491806,0.002158986970446902,4,0.3942046369098436,0.010453084842851224,4,0.31080247544314815,0.008261348388370365,4,0.1498158845070859,0.011277668567691699,4,0.15547924599827048,0.00822213151238831,4,0.8545249104499817,0.012126691770425904,4,0.20673099160194397,0.0018959577025255154,4,0.27264247089624405,0.00290309497584881,4,0.4264936662456804,0.013725944392743253,4,0.3227452171783012,0.017085041487596358,4,0.1662384700115781,0.017781722614115373,4,0.18203814850978636,0.011638517017942338,4,0.5988608300685883,0.007980030629425072,4,3.0,0.0,4,0.8545249104499817,0.012126691770425904,4,179761.0,0.0,4,3747661.0,0.0,4
