split_strategy,split_pool,split_val_fraction,split_test_fraction,val_is_fixed_across_seeds,test_is_fixed_across_seeds,setting,b_cap,head_lr,backbone_lr,frozen_epochs,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,train_mae_mean,train_mae_std,train_mae_count,train_rmse_mean,train_rmse_std,train_rmse_count,train_pearson_mean,train_pearson_std,train_pearson_count,train_spearman_mean,train_spearman_std,train_spearman_count,train_r2_mean,train_r2_std,train_r2_count,train_pearson_sq_mean,train_pearson_sq_std,train_pearson_sq_count,train_loss_standardized_mean,train_loss_standardized_std,train_loss_standardized_count,val_mae_mean,val_mae_std,val_mae_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_spearman_mean,val_spearman_std,val_spearman_count,val_r2_mean,val_r2_std,val_r2_count,val_pearson_sq_mean,val_pearson_sq_std,val_pearson_sq_count,val_loss_standardized_mean,val_loss_standardized_std,val_loss_standardized_count,test_mae_mean,test_mae_std,test_mae_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_r2_mean,test_r2_std,test_r2_count,test_pearson_sq_mean,test_pearson_sq_std,test_pearson_sq_count,test_loss_standardized_mean,test_loss_standardized_std,test_loss_standardized_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,conv3_plus,1,3063,K562,0.2636817768216133,0.007743231353102986,4,0.34399984776973724,0.0100667059406058,4,0.4340168299305766,0.05350943712505643,4,0.33192889372293066,0.04072407113560046,4,0.18219609671697024,0.051094331151651975,4,0.1905180535590673,0.04722923654681847,4,0.8175369203090668,0.05107765980222699,4,0.26449160277843475,0.00824290920095446,4,0.34691381454467773,0.015079733295957241,4,0.30080955871266213,0.12007561266278742,4,0.21897045273895854,0.06848896311730036,4,0.09092245914790123,0.09211131626260706,4,0.10130000518016435,0.08257872186699215,4,0.8322371989488602,0.07658118284093238,4,0.2742244154214859,0.017764519962722502,4,0.35910533368587494,0.01979227539678791,4,0.33377900185035575,0.02170315135871048,4,0.25655561517466424,0.03422638183544871,4,0.10300641095922464,0.010485841967756416,4,0.1117616921603941,0.014362519405561222,4,0.8925248980522156,0.10257198358070763,4,0.75,0.9574271077563381,4,0.8322371989488602,0.07658118284093238,4,3063361.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,conv3_plus,1,3063,SKNSH,0.26065589115023613,0.011762533745405892,4,0.3402145653963089,0.015932102780399793,4,0.45233372682663436,0.0770119220241113,4,0.3587305934021209,0.05313171905942815,4,0.19933892559160207,0.07644169515567277,4,0.2090539275252581,0.06970968859954475,4,0.8003996759653091,0.07641676815337257,4,0.26550939679145813,0.008003723183802249,4,0.34739208221435547,0.014031137744139723,4,0.2968846831936242,0.1215983774205654,4,0.22325216193548797,0.07264790935263218,4,0.08849472212928594,0.08928337401969984,4,0.09923013915846432,0.08041926192533828,4,0.8343650549650192,0.07178459376164438,4,0.27550796419382095,0.017148781606197365,4,0.3608284071087837,0.02004904681160358,4,0.32177463590956806,0.0240842891573957,4,0.24324227738858412,0.028341459634533793,4,0.09438253862526166,0.013961777202356042,4,0.10397395605289787,0.0154257875843206,4,0.9011524468660355,0.10419362868365782,4,1.0,1.1547005383792515,4,0.8343650549650192,0.07178459376164438,4,3063361.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,2297,HepG2,0.24696753546595573,0.02563140445147804,4,0.32664576917886734,0.028370981721235575,4,0.5531839277922417,0.09597590499589816,4,0.4578652346811479,0.10132923456271727,4,0.26813549958360283,0.12758042529706692,4,0.31292098872248825,0.11531170473325864,4,0.7315459102392197,0.12752490076655457,4,0.2667558938264847,0.008073469350856718,4,0.34892913699150085,0.012117459391998412,4,0.29445570458732884,0.09544715444127379,4,0.21050661754865568,0.05005581589274481,4,0.08179535523784115,0.0650653946612468,4,0.09353678143222255,0.06119640550943238,4,0.8306735306978226,0.07493927499025135,4,0.27646106481552124,0.014771074464754858,4,0.36071255803108215,0.0193287883963945,4,0.32933848372477564,0.02555009155760649,4,0.24772374510037337,0.026737390638380872,4,0.09476662210383416,0.01781667932630185,4,0.10895344224608587,0.016958121391098875,4,0.8879900276660919,0.09748735617382238,4,0.5,1.0,4,0.8306735306978226,0.07493927499025135,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,2297,K562,0.2506934329867363,0.014941555568214302,4,0.32978004962205887,0.019988171847038015,4,0.5328581954208583,0.05142952944351995,4,0.4312745292379708,0.04640730651640945,4,0.2580874940428248,0.07996375118656608,4,0.2859216038012601,0.05496328621959868,4,0.7415895164012909,0.07992891465446816,4,0.26554401218891144,0.007559537500028846,4,0.3481189161539078,0.012220083793242823,4,0.30005349968674455,0.10118362016793263,4,0.22036938736097847,0.06581731042152401,4,0.08591671177634613,0.0676023644605418,4,0.09771069641697955,0.06533929999401991,4,0.8267763555049896,0.07420340889051287,4,0.27541013807058334,0.0176354171246846,4,0.3599291518330574,0.019816738757576512,4,0.340071456474783,0.03197394503810492,4,0.2659598736835499,0.03421901578963043,4,0.09882256983580828,0.01547328884142125,4,0.11641534537985505,0.02164637470943421,4,0.8840531408786774,0.09748195683106224,4,0.5,0.5773502691896257,4,0.8267763555049896,0.07420340889051287,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,2297,SKNSH,0.257784616202116,0.00974437135736182,4,0.33839208632707596,0.012590322996875453,4,0.5110485736321687,0.04066606500067957,4,0.43571661244816967,0.03891172740823607,4,0.21879427155250689,0.06453973424819552,4,0.2624109412434538,0.04315231353886845,4,0.7808656394481659,0.06451168653439834,4,0.2679770737886429,0.007503020611570375,4,0.34982653707265854,0.013510096111389048,4,0.27835722645028105,0.10449321271239516,4,0.2249105543201828,0.07412135657099046,4,0.07698548698217178,0.06984278156053277,4,0.08567186914431144,0.0667933433709952,4,0.8353552669286728,0.08360191416453225,4,0.2760569155216217,0.01451180813796856,4,0.36226366460323334,0.01773361654174407,4,0.3187802264081751,0.006026133390909614,4,0.24876105426270015,0.023714626235143928,4,0.08675254544702773,0.008091110374618361,4,0.10164806846158116,0.0038274553708266454,4,0.8952629864215851,0.08923540369730765,4,0.25,0.5,4,0.8353552669286728,0.08360191416453225,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,3063,HepG2,0.24376042187213898,0.015097217929996012,4,0.320987269282341,0.017928094090982904,4,0.5576785244290917,0.06294591328720273,4,0.44387273030527763,0.053035306252670666,4,0.2867358194248907,0.0812516657501909,4,0.313976977609079,0.07015967128904785,4,0.7130313515663147,0.08122516231866947,4,0.26512446999549866,0.00774009188377856,4,0.34781425446271896,0.012124809208215239,4,0.3072490628758687,0.09514328989732969,4,0.22884042162883256,0.05502737040316157,4,0.08740683353826095,0.06913569124176284,4,0.10119117084746498,0.06390164734040668,4,0.8360286206007004,0.06205802327098669,4,0.27415916323661804,0.016245315336729585,4,0.35865093022584915,0.01956491790290028,4,0.3408127083838248,0.029864550788733495,4,0.2539391637314591,0.03395791170177507,4,0.10512795330685373,0.01840318751374484,4,0.11682222074127767,0.020293292475806378,4,0.8902002424001694,0.10140205506556213,4,0.5,0.5773502691896257,4,0.8360286206007004,0.06205802327098669,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,3063,K562,0.25181354209780693,0.011511721345439095,4,0.33034472167491913,0.013746994108446941,4,0.5211935009911358,0.048615847514957365,4,0.4018183289785848,0.040156338310429564,4,0.24516043456109401,0.06613111634907107,4,0.27341529094759526,0.05302182047103375,4,0.7545931190252304,0.06610949794025732,4,0.264695905148983,0.007773682579099739,4,0.3472459688782692,0.013443516288670741,4,0.30418493177785233,0.10907419737111958,4,0.21613232443367658,0.06611035331565497,4,0.08973631049186676,0.08168538862565734,4,0.10145135811981214,0.07504080130952102,4,0.8335369676351547,0.06874715898442706,4,0.27323514968156815,0.01566674690277649,4,0.3583131730556488,0.017905899145405527,4,0.34310999839152173,0.0214933365482988,4,0.2669711335882831,0.03357041555105053,4,0.10655256508408503,0.015167786091468486,4,0.11807094363321388,0.015096228485733037,4,0.8882081359624863,0.0928914395638042,4,0.25,0.5,4,0.8335369676351547,0.06874715898442706,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,0,random,full,1,3063,SKNSH,0.2524988278746605,0.01241262779747078,4,0.33118610084056854,0.015651987466010264,4,0.5183115818347711,0.05400781755557438,4,0.42472009847190817,0.04677769234946517,4,0.24098808045759137,0.07452413370597552,4,0.27083452913189976,0.05888614907966011,4,0.7587641477584839,0.074499818013069,4,0.2669590190052986,0.007603861683113383,4,0.3483195826411247,0.013670048475065703,4,0.2904011828161692,0.1128362457082913,4,0.22667203237619757,0.06886105206631428,4,0.08413618699208084,0.08186593188525339,4,0.09388186074018656,0.07601025478033872,4,0.8387488573789597,0.07025686394937757,4,0.27458544075489044,0.01575343442589487,4,0.36045288294553757,0.017774422830453367,4,0.3313084041193971,0.012643538145303407,4,0.25274943982967435,0.018340388075971166,4,0.0958001787524968,0.015286448167533577,4,0.10988515293276555,0.008349475515350719,4,0.898779883980751,0.0928611285992301,4,0.25,0.5,4,0.8387488573789597,0.07025686394937757,4,3747661.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,2297,HepG2,0.2507448121905327,0.03609171135577809,4,0.3288082778453827,0.04688571292013816,4,0.4988288182637431,0.17065900420243657,4,0.426271918255808,0.1897075669024879,4,0.25562803584591015,0.18249212938355283,4,0.27067356171692786,0.19871546124996745,4,0.7440479025244713,0.18241266579563675,4,0.26408591121435165,0.008580258827410061,4,0.34561997652053833,0.014492676805440972,4,0.3184504072805131,0.11659588133011863,4,0.23881421162250838,0.06757614727601673,4,0.09798470565435768,0.08667410228345636,4,0.11160661155448501,0.08213885927579877,4,0.8154050558805466,0.08376397951564343,4,0.27576177567243576,0.018836968459410054,4,0.3603570982813835,0.02249268122055814,4,0.3255691586895318,0.029818496108817674,4,0.2530817194510787,0.025753545675466817,4,0.09708543322393703,0.028035049289586708,4,0.1066621341224532,0.019358138262530394,4,0.8872579038143158,0.114972841071587,4,48.0,78.85429601486528,4,0.8154050558805466,0.08376397951564343,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,2297,K562,0.2592025026679039,0.023708628277097517,4,0.3397655189037323,0.03191374282755321,4,0.45760373625980566,0.13949692641044925,4,0.3893344711720051,0.14201224715208402,4,0.21096358120688877,0.1258157050758372,4,0.2239957237974055,0.13997606746765895,4,0.7886928766965866,0.1257608699663595,4,0.26387137919664383,0.00755911963245378,4,0.3458788990974426,0.014987749104621018,4,0.3128314150998016,0.12581558292862455,4,0.2295739722439926,0.07860614668018626,4,0.09624114017541494,0.0929194676626674,4,0.10973566495409659,0.08668218889464555,4,0.8166630566120148,0.08520293118680196,4,0.27693646401166916,0.021294371215537126,4,0.3598778247833252,0.025035976535018833,4,0.32201772836985804,0.061003102279370044,4,0.24514873072150248,0.04290820491786131,4,0.09992151667117119,0.033590223689776995,4,0.10648645125026414,0.03666977424709642,4,0.8849901705980301,0.12274023344813924,4,32.0,43.520110293977886,4,0.8166630566120148,0.08520293118680196,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,2297,SKNSH,0.2622675374150276,0.009654542026136402,4,0.3436623737215996,0.01284945098767915,4,0.447088803247589,0.05358039814819453,4,0.37251128916324616,0.054117584247334594,4,0.19548094560325055,0.04559612695356264,4,0.20204154228865062,0.04895743173959316,4,0.8041688203811646,0.04557621637729761,4,0.2641966789960861,0.008018929117285217,4,0.34582165628671646,0.01417661674872191,4,0.31242936999364007,0.10745176117304367,4,0.23063940328670826,0.05153698358723788,4,0.09704444612882693,0.0845221581312377,4,0.10627152196901445,0.07546302013992082,4,0.8163476139307022,0.0831244096255733,4,0.2737753465771675,0.016800390941694637,4,0.35733136534690857,0.01997383793987302,4,0.34258384627256155,0.020424232456539952,4,0.25162692585853325,0.025431705622207507,4,0.11188614245750692,0.01203368979058655,4,0.11767655368048119,0.013723217057146067,4,0.8713730722665787,0.097027978318413,4,23.75,19.972898304118676,4,0.8163476139307022,0.0831244096255733,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,3063,HepG2,0.2570490464568138,0.013684329212629597,4,0.3350199684500694,0.01831641719022679,4,0.47540009271352135,0.0803482028465084,4,0.38866759844903337,0.08933023668877414,4,0.22350871665289337,0.07943283510046034,4,0.23084712342752245,0.08269590148361307,4,0.7762377560138702,0.07940693220481668,4,0.2639344111084938,0.008626920474242801,4,0.34509744495153427,0.014846049380570483,4,0.3189816707060917,0.11953212668663743,4,0.23726032401250655,0.06533564255874376,4,0.10030283262094775,0.0923419782363109,4,0.11246525322912226,0.08475548399495382,4,0.8235217332839966,0.0750489647297532,4,0.2731420323252678,0.018276089459220022,4,0.3564213067293167,0.021449200069272947,4,0.35120034205854406,0.03076684339308715,4,0.2510783491878608,0.027441140191571217,4,0.1165853445854736,0.02254240603671042,4,0.1240516292513194,0.022222978750284342,4,0.8796628266572952,0.10988354534085205,4,32.25,30.576407026769292,4,0.8235217332839966,0.0750489647297532,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,3063,K562,0.26283683627843857,0.009854678960628761,4,0.3427583649754524,0.014076070700011094,4,0.43810659905956484,0.080261403898409,4,0.3572861393017916,0.0718421001220389,4,0.18786899853223546,0.06486682293292037,4,0.19676881185634593,0.06796866791716859,4,0.8118658661842346,0.06484568396394685,4,0.2636650279164314,0.009209117268990565,4,0.3450464904308319,0.015196301488987346,4,0.3160395977163893,0.12744663584684068,4,0.22977449226482727,0.08531566735476066,4,0.10043999570228401,0.0946478516262614,4,0.11206301106624508,0.08981514975128632,4,0.8233354538679123,0.07668182049607732,4,0.27485472708940506,0.02070367978501451,4,0.35832182317972183,0.02386426546284969,4,0.3341144223038997,0.05318923656368008,4,0.24479603181290527,0.03794673195341526,4,0.10750702603988402,0.029607149596116617,4,0.11375426835613899,0.033743327869890004,4,0.8896018713712692,0.12306556347269691,4,25.25,20.966242709015205,4,0.8233354538679123,0.07668182049607732,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,branched_only,1,3063,SKNSH,0.25889311730861664,0.010320632695809982,4,0.3378209248185158,0.014164487700788861,4,0.46529988820770757,0.06861470454561716,4,0.38654240659565126,0.07990291441162176,4,0.21113904375182124,0.06181147964087801,4,0.22003496922601692,0.06665129853913684,4,0.7886034250259399,0.061791341328215434,4,0.26342517882585526,0.00749220954238384,4,0.3451390862464905,0.0144267714650617,4,0.31721193678411236,0.11518513624579561,4,0.24273352165913442,0.05679601087556485,4,0.1004139051506695,0.08729140047864349,4,0.11057412454729956,0.08140131983625815,4,0.823640987277031,0.07306347359727591,4,0.2713148295879364,0.01742722428444822,4,0.35513364523649216,0.021072751702288398,4,0.3555971833903173,0.023530626442298072,4,0.25384629201966974,0.031167727265164154,4,0.1229828924481445,0.016477152455534525,4,0.12686462462070222,0.016800737483350914,4,0.8732344657182693,0.10774600728068677,4,33.25,25.708299567779015,4,0.823640987277031,0.07306347359727591,4,179761.0,0.0,4,179761.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,2297,HepG2,0.25689075142145157,0.017407353670449557,4,0.33758120238780975,0.021946931449716114,4,0.4721150047660967,0.1162198781680659,4,0.3836314948437473,0.1023427486331229,4,0.2217769995783886,0.09689274780394014,4,0.23302287278634157,0.10381895934597694,4,0.777884230017662,0.09685053812188311,4,0.26460056006908417,0.007283576607561811,4,0.3467055857181549,0.01459037304046241,4,0.30352836055353094,0.12583753854595034,4,0.2175650694198173,0.0624787609113942,4,0.09178419747524863,0.09411542356538964,4,0.10400578024079195,0.08311935013450204,4,0.8205494731664658,0.08435544983151647,4,0.27337048947811127,0.018546819777502575,4,0.3576648607850075,0.02375410937469419,4,0.33627730808951606,0.05545990769758935,4,0.24716503550688598,0.031674284432603325,4,0.11063061976674171,0.03370650184130943,4,0.11538927895730014,0.034949579565822377,4,0.8736148774623871,0.1141316059073191,4,2.75,2.0615528128088303,4,0.8205494731664658,0.08435544983151647,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,2297,K562,0.2645498514175415,0.011025853832285886,4,0.34732840955257416,0.014109520098691299,4,0.42237557968426653,0.0783792773004364,4,0.3365030491124114,0.058201275133874714,4,0.1775587896867575,0.06270241842172321,4,0.1830086136462242,0.06522318660354014,4,0.8220831900835037,0.06267506363590139,4,0.2639048099517822,0.008262982423089557,4,0.34655559062957764,0.016030713919917918,4,0.304963692489038,0.1236814628302188,4,0.21437277433450577,0.07151624341740627,4,0.09266175523832679,0.0954476578031734,4,0.1044756819224156,0.08571129323681655,4,0.8201735317707062,0.09124189220035965,4,0.27544886618852615,0.02106553916102337,4,0.35875149071216583,0.024546479314108506,4,0.32595299746520534,0.061736931278244284,4,0.24244419926481003,0.03872732283764223,4,0.10536037464705786,0.03534211308944245,4,0.10910394306929316,0.03690162612154149,4,0.8791021108627319,0.11826004636711175,4,2.0,1.632993161855452,4,0.8201735317707062,0.09124189220035965,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,2297,SKNSH,0.2638220116496086,0.012724730955732146,4,0.3456571102142334,0.017572670454451253,4,0.4328680031909472,0.09107690219920944,4,0.3516920171931734,0.0667344581323913,4,0.18539956811462924,0.07296584417530376,4,0.19359595977217114,0.0741394552472728,4,0.814245730638504,0.07293399646921851,4,0.2658180519938469,0.008273536748848736,4,0.3474927619099617,0.01453427810983591,4,0.29066688732026263,0.13627901414288182,4,0.21168662665905025,0.07876515537280462,4,0.08769288644814033,0.09380035777414283,4,0.0984162166562671,0.08600598346684916,4,0.8243370354175568,0.08531016994308921,4,0.27445175498723984,0.018709682421237828,4,0.3586938679218292,0.023315133236283946,4,0.33354775052379787,0.04405035310643065,4,0.2548374062259297,0.024947573191848205,4,0.1055686591121009,0.0273210767549627,4,0.11270942708608661,0.027540491439172327,4,0.878583088517189,0.11224341819790258,4,2.25,1.707825127659933,4,0.8243370354175568,0.08531016994308921,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,3063,HepG2,0.25998183339834213,0.008215602817187107,4,0.3395722433924675,0.0110638549595337,4,0.45507085334977104,0.06331264851223065,4,0.354929251092437,0.04488426352100154,4,0.2031687236899154,0.05219156373894872,4,0.21009585016471377,0.05392841478418159,4,0.7965710759162903,0.05217451942566619,4,0.2640267536044121,0.007161876725248785,4,0.3460833504796028,0.014867186815585185,4,0.3164213777242958,0.11812463763637226,4,0.22875649046202906,0.06773200084689805,4,0.09537853359055015,0.08994831026959677,4,0.11058756079348467,0.08361492724305662,4,0.8282224386930466,0.07536935454396064,4,0.27262677252292633,0.0186257043939409,4,0.3571971133351326,0.022694473628669193,4,0.3434575381025873,0.03498354808132972,4,0.25527837204253634,0.02928869321111962,4,0.11300413842190357,0.022341265593184587,4,0.1188809669567592,0.023297223710140952,4,0.8837662190198898,0.11658478713423928,4,2.5,1.0,4,0.8282224386930466,0.07536935454396064,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,3063,K562,0.26071199029684067,0.010972109343837338,4,0.3409069776535034,0.014331179126757139,4,0.44572689301211116,0.0850162653394914,4,0.34773718907064194,0.06596768941115234,4,0.196272613407154,0.07057907011709953,4,0.20409328718343606,0.07272696679035176,4,0.8034649789333344,0.07055606018656815,4,0.26301538944244385,0.007902162337121156,4,0.3456883952021599,0.014995623041775081,4,0.30951092601710106,0.12175945284715746,4,0.2238496756351105,0.07691550968873775,4,0.09726921068041561,0.09220804623431016,4,0.10691603659219279,0.08434545453088849,4,0.826366737484932,0.07590029365977964,4,0.274396151304245,0.020868008862458466,4,0.35813088715076447,0.023866580719429393,4,0.33402426360079474,0.050480447680339886,4,0.24746358594921808,0.03992369211377184,4,0.1084682314478996,0.02932092254907857,4,0.11348341537255884,0.03133519154982236,4,0.8886564373970032,0.12302136167775468,4,2.25,1.707825127659933,4,0.826366737484932,0.07590029365977964,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,conv3_plus,1,3063,SKNSH,0.2578076124191284,0.015372043078456481,4,0.33735060691833496,0.020321594127259188,4,0.4585371525653605,0.10912726980933309,4,0.36110076721523865,0.07984971951296418,4,0.21191827020906132,0.09656743344503572,4,0.21918789104477793,0.0953771335572065,4,0.7878244519233704,0.09653589704543696,4,0.2649000957608223,0.007190313392635969,4,0.347421370446682,0.014145294985113332,4,0.29733045876412073,0.1319650311655162,4,0.21905394958490426,0.07540108158827337,4,0.08807501689775152,0.09300230290566891,4,0.10146647879676923,0.0834213958874247,4,0.8345309942960739,0.07232449369778983,4,0.27369649708271027,0.01974524802756939,4,0.35856960713863373,0.023427176854540092,4,0.334511043101941,0.04589485389063758,4,0.25808992479174797,0.03510340241590528,4,0.10618928766892838,0.028457590782731777,4,0.11347739116738087,0.02905566223710413,4,0.8907135277986526,0.1209372355858746,4,2.5,1.9148542155126764,4,0.8345309942960739,0.07232449369778983,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,full,1,2297,HepG2,0.24913664162158966,0.02351271003446265,4,0.3292579799890518,0.028308035698096232,4,0.5060518887345771,0.13673651136888712,4,0.41054254457950035,0.10870675405922829,4,0.2580073889225596,0.12396215244927317,4,0.2701111692478332,0.12705176828076026,4,0.7416695654392242,0.1239081744096586,4,0.2648326903581619,0.006768990148996214,4,0.34748461097478867,0.012864514125071122,4,0.30053846623541275,0.11957688262234527,4,0.21915919553333343,0.06487742076356275,4,0.08817184439271492,0.08527538256069706,4,0.10104734283039293,0.07684726704464631,4,0.823892205953598,0.07687264963142539,4,0.27465227991342545,0.01705393315206445,4,0.35815347731113434,0.023136069194086516,4,0.34018726279211464,0.06210282208603659,4,0.253323585123357,0.03854846043594046,4,0.1078150399369214,0.04047558377767873,4,0.11861994414927869,0.04073139957749097,4,0.8757980316877365,0.11110589932996161,4,1.75,1.2583057392117916,4,0.823892205953598,0.07687264963142539,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,full,1,2297,K562,0.25665150955319405,0.015770233114036497,4,0.3379872962832451,0.0205599556568628,4,0.47400159836378924,0.10198841507435792,4,0.3807650533703951,0.07365744706753835,4,0.22093275773052787,0.08282360376804813,4,0.2324787428584616,0.08659737660865735,4,0.7787280678749084,0.08278750676271888,4,0.26433148980140686,0.0072341780858029125,4,0.34710849821567535,0.013534335220534561,4,0.30940920900928576,0.11260878247971659,4,0.21648416706788476,0.07435709901051774,4,0.09034861933478311,0.08351789614449637,4,0.10524461203842497,0.0751057569112767,4,0.8221950829029083,0.07929198545050119,4,0.2747337371110916,0.021591540716390897,4,0.3574566915631294,0.02520880202594651,4,0.3328972477021167,0.06901505739780807,4,0.24570687970722374,0.040213600501857634,4,0.11179984703301774,0.04094170589064433,4,0.11439288613836152,0.04282400657145794,4,0.8728977888822556,0.12092806645802986,4,1.5,1.0,4,0.8221950829029083,0.07929198545050119,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,full,1,2297,SKNSH,0.2496856153011322,0.023384893381028227,4,0.3296866938471794,0.028743734748709327,4,0.5080459890710455,0.14106998896468073,4,0.4227125413397942,0.11811548843607693,4,0.25602141524541666,0.12593942684210158,4,0.27303628335104824,0.13021806814548417,4,0.7436546683311462,0.12588450484193558,4,0.26600995659828186,0.006675707049566163,4,0.3483642637729645,0.012916436595409038,4,0.2864087233941023,0.12697950343872297,4,0.21444291090228637,0.08062576323674928,4,0.08359184987975651,0.08504096198634542,4,0.09412280255639788,0.0769160360338713,4,0.8281428217887878,0.07834996685423966,4,0.2743743807077408,0.017672867548450766,4,0.35827546566724777,0.022547304549150535,4,0.3379712245863901,0.05219199716070163,4,0.2565419495283114,0.02287461104803627,4,0.10717651340153739,0.03722816479509896,4,0.11626755207414116,0.03415604955512318,4,0.8761932998895645,0.10755854486230922,4,1.75,1.2583057392117916,4,0.8281428217887878,0.07834996685423966,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.1,0.1,False,False,B2_with_RC,,0.0005,0.0001,2,random,full,1,3063,HepG2,0.25342344492673874,0.012406088698207146,4,0.3321925029158592,0.015743756907225955,4,0.4925787677413796,0.08782787116383736,4,0.38609251438453573,0.06588767266873771,4,0.23671748033234646,0.07405626142550387,4,0.2484191436444947,0.07899789617932314,4,0.7630333006381989,0.07403205111159279,4,0.26315052807331085,0.00749957492481496,4,0.3455462083220482,0.014835411456529562,4,0.31976359985138764,0.11777124236372476,4,0.2363624386744908,0.07319853465040448,4,0.09806534838370726,0.09125892125838025,4,0.11265130893583974,0.08318771883067008,4,0.8256509602069855,0.07509070537700313,4,0.27171003073453903,0.01822581129946528,4,0.35483915358781815,0.02373311495064462,4,0.35535657128474857,0.04839671037707674,4,0.26766674061631124,0.03212629437610199,4,0.12461005616437063,0.0351943235680962,4,0.12803497393674457,0.034207369194577786,4,0.8723917454481125,0.12131535453127076,4,1.75,0.5,4,0.8256509602069855,0.07509070537700313,4,179761.0,0.0,4,3747661.0,0.0,4
