setting,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,val_spearman_mean,val_spearman_std,val_spearman_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_r2_mean,val_r2_std,val_r2_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_r2_mean,test_r2_std,test_r2_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
B2_with_RC,hq_first,conv3_plus,2,1616,SKNSH,0.3389620214060733,0.0034259304420450674,4,0.3970683002806136,0.0030228938442174932,4,0.3243310749530792,0.0005118390780857494,4,0.15767008850313055,0.0023919820779643264,4,0.32905575258836706,0.007139563702875688,4,0.44420419886491624,0.004227772828543633,4,0.26821529120206833,0.000718796670941456,4,0.1973307758365394,0.0037568033329441804,4,4.5,0.5773502691896257,4,0.83320452272892,0.03852325358476886,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,2,2155,HepG2,0.3389365150875047,0.0030912734531159222,4,0.4170081895269496,0.0021900868396705383,4,0.3212125673890114,0.00035190754100620364,4,0.17389942749281828,0.0018258356967911437,4,0.337482172790724,0.004852469523006356,4,0.43516012075816884,0.004464862370168587,4,0.27079520374536514,0.0009286812805254096,4,0.18937928194525253,0.003888033046131292,4,4.75,0.9574271077563381,4,0.7795113921165466,0.0017072322688737086,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,2,2155,K562,0.3442590927727016,0.002117686052157495,4,0.42941609690604027,0.0007523004007182847,4,0.3190551698207855,0.00014972043923695236,4,0.18439860874893743,0.0006461116908290268,4,0.34041061432703146,0.009707810730887043,4,0.4468189288281516,0.0050006287201548654,4,0.26899226009845734,0.000173259012219475,4,0.19966590987483446,0.004455126332597358,4,5.0,0.816496580927726,4,0.7690749615430832,0.0007217354642004884,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,2,2155,SKNSH,0.34396528643728497,0.0037060773825074275,4,0.40342711212447746,0.0005384563473845573,4,0.32322418689727783,8.63364312424167e-05,4,0.16275365224852423,0.0004345149681524417,4,0.34010357021617116,0.003609122968668577,4,0.45001351573780723,0.004125470768666814,4,0.2670166566967964,0.0006529043047118492,4,0.20252492897849902,0.0036997769852206196,4,4.0,0.0,4,0.7893047779798508,0.00042160485973039095,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,60,HepG2,0.3152514617173714,0.004248241229917253,4,0.3557877734098789,0.003647733856220045,4,0.3311789408326149,0.0009907195103535534,4,0.12659491917967367,0.0025888020338598636,4,0.2844074418378005,0.006365575712716726,4,0.3281283711059555,0.01750937892629498,4,0.28699886053800583,0.003001669306951905,4,0.10789816168743607,0.011453804524719563,4,17.5,2.6457513110645903,4,1.5335728228092194,0.3399284150346254,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,60,K562,0.29261424109298606,0.005062468783536997,4,0.36491686203646173,0.00625120009585427,4,0.3302321135997772,0.0009643328869709173,4,0.13319362432551685,0.004555253223474558,4,0.2994833931540698,0.00471237650317312,4,0.3619058033179585,0.01132806000574088,4,0.283509761095047,0.002046714885555697,4,0.13107205418283713,0.008240925727830892,4,25.0,6.164414002968976,4,1.5254849791526794,0.34165440923723306,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,60,SKNSH,0.30718990978637484,0.005902515278607856,4,0.33155830405527215,0.008871903852925625,4,0.3348514288663864,0.0009308057726016639,4,0.10998994199648997,0.0058888096514009315,4,0.2938635504741381,0.0056232393209282435,4,0.35192483737327174,0.004843691488707682,4,0.28190869092941284,0.0019753327678189896,4,0.12386868717063208,0.0034222667943353165,4,23.75,4.787135538781691,4,1.5687771141529083,0.3548192312504162,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,121,HepG2,0.31146781709458937,0.010955717627828435,4,0.35548765057680115,0.004864738245936185,4,0.33044611662626266,0.0008031152612957968,4,0.12638921897126498,0.0034809390557218618,4,0.2828639978716102,0.010251435086500909,4,0.3220908569479837,0.014646493587605175,4,0.2862101122736931,0.0022119615741307322,4,0.1039034099602953,0.009296186486876147,4,12.0,4.320493798938574,4,1.4398373067378998,0.1568076282785741,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,121,K562,0.2972488739663842,0.006656410873887515,4,0.3765816839482349,0.01752784187639217,4,0.32734543085098267,0.002506953070721128,4,0.1420441836159211,0.013468897322525842,4,0.3038951586223888,0.01543992166913351,4,0.37269195874870165,0.02380148619256835,4,0.27970945835113525,0.002293325231521335,4,0.13932417917467518,0.017940677130262938,4,20.5,8.103497187428813,4,1.4149198532104492,0.17491364210079074,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,121,SKNSH,0.30769277826221864,0.0028822555890054883,4,0.33134440847478697,0.004292262709561537,4,0.33401893824338913,0.0007016625493556875,4,0.10980293466688242,0.002832109975334549,4,0.290931729884766,0.0010584180537941922,4,0.35086773385577136,0.008615677432272142,4,0.2807461991906166,0.00040395384035895086,4,0.12316383908429711,0.006106774539558126,4,13.25,3.593976442141304,4,1.471281886100769,0.16207191311358585,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,242,HepG2,0.3084550646610648,0.017126102516777954,4,0.3592697761097875,0.004223529847759074,4,0.3298112601041794,0.0006661910313747229,4,0.12908815067925802,0.003047428410755297,4,0.28502057873784525,0.004455838025468818,4,0.33694284462808155,0.01692259432630035,4,0.28315894305706024,0.0024301422840430622,4,0.11374526119511291,0.011595031247212815,4,8.25,6.551081335677848,4,1.43621826171875,0.10480148115416948,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,242,K562,0.29334402248829056,0.010146114954669043,4,0.38783853654199174,0.016368096727426177,4,0.32578766345977783,0.002336538017634713,4,0.15061966636989266,0.012692552504078088,4,0.30606018975620713,0.015579845589679484,4,0.38593607550603826,0.02131865164974909,4,0.27803054451942444,0.0025566939557614033,4,0.14928751805812496,0.016252521228557065,4,15.75,7.804912982645397,4,1.4009960889816284,0.09672911710769719,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,242,SKNSH,0.31645150290075624,0.005662044584040971,4,0.34885592418788447,0.014389128390112537,4,0.33153025060892105,0.001961159863920979,4,0.12185574110285338,0.009996080036795628,4,0.29429161096146955,0.01470319170238909,4,0.3808395938645559,0.03145664722507421,4,0.2768639549612999,0.004096267528930377,4,0.14578093674590198,0.024127251389246852,4,14.5,6.454972243679028,4,1.452047437429428,0.11959515887327908,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,423,HepG2,0.3001371607241856,0.01509171828544985,4,0.37652924914571856,0.013907281377780445,4,0.32770995795726776,0.0023911776633207577,4,0.14191933481872918,0.010482521779343053,4,0.291195806182314,0.012606208160737053,4,0.38455774497757317,0.012240522488900799,4,0.2774561420083046,0.0008129639746582532,4,0.14799703201533715,0.009414645944745831,4,11.75,1.5,4,1.3385387063026428,0.0979658632004445,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,423,K562,0.31172173975383505,0.01050790821466299,4,0.40988869236092274,0.010214529045786878,4,0.3225617781281471,0.0019143235552437103,4,0.1680869925780676,0.00845915142203524,4,0.315755194996507,0.010263342747777784,4,0.4134496044674992,0.004989116870469132,4,0.274161234498024,0.0010132765718798892,4,0.17095924389969192,0.004129463558644288,4,12.25,0.957427107756338,4,1.296856850385666,0.0948902552406506,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,423,SKNSH,0.32325811285291245,0.005869104545294977,4,0.3729110670284036,0.011243410976458142,4,0.3281016871333122,0.0018416009898171788,4,0.13915747463005168,0.008460140556411656,4,0.2987139003826684,0.01425675973167886,4,0.41621856154157677,0.019641330855951173,4,0.27224110066890717,0.0029847962738131545,4,0.17352722738008403,0.016167639363536414,4,12.5,0.5773502691896257,4,1.3415820002555847,0.09473331738804779,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,604,HepG2,0.30039003930863717,0.004866904464212157,4,0.3761964110938746,0.001919559300333397,4,0.32734930515289307,0.0002731750459944368,4,0.1415265032508421,0.001447705740558667,4,0.2925236905619324,0.003041928661231892,4,0.39131445192706893,0.003477085178560129,4,0.2760268524289131,0.0005643571510306253,4,0.15313606787798656,0.0027158595990854524,4,8.5,0.5773502691896257,4,1.2215027511119843,0.021697232476688966,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,604,K562,0.31545903752946197,0.004855195708974708,4,0.411477540669124,0.0017546405295031146,4,0.3219887390732765,0.0002841419136409785,4,0.16931607554765143,0.0014438134804447748,4,0.32278726114768785,0.0037466659809893906,4,0.427928253745089,0.007358841760016973,4,0.2710760235786438,0.0011831210435689751,4,0.18316320476735803,0.006314809702736254,4,9.75,0.9574271077563381,4,1.1818196773529053,0.020597814803337708,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,604,SKNSH,0.3245654672058846,0.004311908994710441,4,0.373556353679674,0.004925076246139079,4,0.3277953118085861,0.0007179852402268541,4,0.1395625416564764,0.0036883740748705164,4,0.31107648633059043,0.002923472114128719,4,0.42242657857058175,0.006338653519051824,4,0.2710401341319084,0.000852328379749332,4,0.1784743481791738,0.005359602863108856,4,8.75,0.5,4,1.2248099446296692,0.02019727895140608,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,906,HepG2,0.30515790640707846,0.019147354347383995,4,0.38728862686063376,0.005403925366766151,4,0.32586727291345596,0.0008145520071617616,4,0.15001438230262237,0.004165065008933499,4,0.3003744038838465,0.0031828540537605383,4,0.3947297700346676,0.00042549607147674036,4,0.2760114297270775,0.00029455801468611224,4,0.1558117271368017,0.00033592242920631887,4,6.25,0.9574271077563381,4,1.0268137753009796,0.05355169147827754,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,906,K562,0.3199405288072269,0.0064330206469117275,4,0.4229395540871298,0.0067763640302320495,4,0.32028114795684814,0.0010484545487909223,4,0.17891230574352285,0.005702909539694439,4,0.3257180090129003,0.004711988022170017,4,0.4392967155047288,0.011158661014484608,4,0.2701758146286011,0.0012817764498933648,4,0.19307499103996975,0.00973038574732306,4,8.5,1.2909944487358056,4,0.9916495978832245,0.0444212440403775,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,906,SKNSH,0.33095091184899383,0.00678843208140505,4,0.38878884577669,0.0009867107921113802,4,0.3258480131626129,0.0002726532761132901,4,0.15115749679901125,0.0007678959774973975,4,0.313468654169482,0.009802471430713309,4,0.4342381166938932,0.016375635939766844,4,0.2699425369501114,0.002750327078924722,4,0.188763863079183,0.014278960675691196,4,7.25,1.2583057392117916,4,1.0265847146511078,0.05051451845484924,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,1208,HepG2,0.3097053408499231,0.004977301971554147,4,0.39318412776174405,0.0033449603766836345,4,0.3249928429722786,0.00037432963674147423,4,0.15460214989370466,0.002634093577770731,4,0.3192554121928093,0.003952263597109512,4,0.40974604219648053,0.00593025485727376,4,0.2740403935313225,0.0008815472913500584,4,0.16791819503768418,0.00487515471437708,4,5.5,0.5773502691896257,4,0.9212043583393097,0.0021223958852487038,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,1208,K562,0.33444838801954313,0.001691072218219814,4,0.42510263779347335,0.0009451725272985026,4,0.3198047876358032,0.0001317291395203129,4,0.18071292267229877,0.000803885385425714,4,0.3276016844584562,0.0016702148676627773,4,0.44588757350237174,0.0021280495133794296,4,0.26914483308792114,0.0006286109109021456,4,0.1988191246498815,0.0018957816984778294,4,7.25,0.4999999999999999,4,0.8920268565416336,0.0007347454598739266,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,conv3_plus,3,1208,SKNSH,0.3253297236049454,0.0070965456217464825,4,0.396069312982208,0.0028401116065438913,4,0.32461607456207275,0.0003820933666706679,4,0.15687695036165145,0.0022483749263057934,4,0.32106200682312636,0.0012103837569389319,4,0.4552226547249993,0.005484350830395423,4,0.26663727313280106,0.0005908656069475653,4,0.20725022395289905,0.00496451197769594,4,6.75,0.4999999999999999,4,0.919069692492485,0.0021630860287667995,4,179761.0,0.0,4,3063361.0,0.0,4
B2_with_RC,hq_first,full,1,161,HepG2,0.31480826351118696,0.006775134968622119,4,0.3561807305980702,0.0049299189236721,4,0.3308289721608162,0.0012725311445708144,4,0.12688294092482055,0.003514707908080583,4,0.28294098343824303,0.0015486308127245763,4,0.3304986788537936,0.009370340020233795,4,0.2868034914135933,0.0031649673210291523,4,0.10929522917817408,0.0061859810170936174,4,8.75,2.0615528128088303,4,1.3855788111686707,0.07855559141428176,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,161,K562,0.2953491198120237,0.004064798498424286,4,0.3761618034722873,0.0035629661142197373,4,0.32909324020147324,0.002301344184938411,4,0.141507223437172,0.00267898897430313,4,0.2988488454533386,0.010344051707977683,4,0.3637169106632366,0.012309878167898004,4,0.28465284407138824,0.0018875068454345864,4,0.13240364092779017,0.008932878109311475,4,10.5,0.5773502691896257,4,1.3707994520664215,0.0718537136871186,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,161,SKNSH,0.32414300584406486,0.0122825961734045,4,0.3479496135734012,0.015155545224097691,4,0.33297834545373917,0.0027364464159419506,4,0.12124120149915898,0.010551874603389489,4,0.2949194191849871,0.006309207341545248,4,0.35964991571692045,0.012018500753687284,4,0.2818435952067375,0.0017223407693048982,4,0.12945639514546275,0.008742831104561987,4,11.5,3.109126351029605,4,1.4042387008666992,0.09286482336114382,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,322,HepG2,0.319911945877839,0.016080786337853068,4,0.37419444867307705,0.010376197326493322,4,0.3289284482598305,0.0007539714451188296,4,0.14010223452096685,0.007765686984759172,4,0.2990553845088707,0.006605081908480743,4,0.3606909908094047,0.010648621425127089,4,0.2838811129331589,0.0018034642186530276,4,0.1301830357047618,0.007704077685500485,4,8.75,2.5,4,1.314153790473938,0.03578929820760855,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,322,K562,0.30194099974078353,0.008141630559069054,4,0.3929862665314497,0.007144682572325384,4,0.3257887363433838,0.0014850658674655903,4,0.15447649054912208,0.005621874614303907,4,0.30608642187520796,0.01603631080082026,4,0.38851755262364307,0.004347756967974806,4,0.279775969684124,0.0028509804291999394,4,0.15096006593965466,0.003371565484691013,4,9.25,3.2015621187164243,4,1.2890346348285675,0.02780944709210311,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,322,SKNSH,0.3347304091029029,0.009205787684074708,4,0.36506355710874294,0.01463983762053563,4,0.3294575363397598,0.0018558283560904437,4,0.13343214436305517,0.010760833630267806,4,0.3040766732634224,0.011214375421761676,4,0.38453555967706265,0.01862828017343162,4,0.2771647572517395,0.0025762704674663866,4,0.14812785627281672,0.014394118712515482,4,8.5,1.9148542155126762,4,1.318545788526535,0.043958464025855036,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,643,HepG2,0.30885601154685616,0.008098735461837618,4,0.37211613623704026,0.006508102480103016,4,0.32809919118881226,0.000734993896009322,4,0.13850218539640213,0.004837766695799632,4,0.2953317531288772,0.006596607406042824,4,0.37482460890414354,0.01662072444210188,4,0.2792714387178421,0.0025956253747808893,4,0.1407006738008794,0.012632413365923132,4,5.0,0.8164965809277259,4,1.1688120067119598,0.028355674158272396,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,643,K562,0.3099341542170902,0.011723182685148293,4,0.40753360445860565,0.005476450626092919,4,0.3228456750512123,0.0008510367640598226,4,0.16610613239661826,0.004455194436329845,4,0.3155545400260165,0.004970536009403169,4,0.41903910520667165,0.008471283894498879,4,0.27343273907899857,0.0014425611689672386,4,0.17564759368052393,0.007085039890902471,4,5.5,0.5773502691896257,4,1.131596565246582,0.022447129255219345,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,643,SKNSH,0.3459664090113578,0.003111791692309843,4,0.38196033715723343,0.003603775067368474,4,0.3267799988389015,0.00046144253857545225,4,0.1459034395573196,0.0027472223638128437,4,0.30957016946454974,0.0030874556131140884,4,0.4091361930015037,0.008253513856119377,4,0.2733469754457474,0.0013780595035417834,4,0.1674435147919936,0.0067746777337237205,4,5.0,0.0,4,1.1593957841396332,0.025913522452664754,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1125,HepG2,0.30727258024806875,0.006648987482993852,4,0.3871433028405974,0.008140917975604964,4,0.32703669369220734,0.0014919711270089235,4,0.14992964284344065,0.006286950665879324,4,0.3132599732635477,0.014323316408959256,4,0.4064578008760826,0.01791475721852468,4,0.2768133282661438,0.0022668719343353423,4,0.1654486477876702,0.01446971075315584,4,3.75,0.9574271077563381,4,0.8617205172777176,0.012272365216340553,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1125,K562,0.32066973993931136,0.011930464925281223,4,0.4229469052686949,0.012170192595152231,4,0.32135581225156784,0.0019090019942150196,4,0.1789951698672187,0.010275400611556022,4,0.31316821268917727,0.01324456999276458,4,0.4322653519865711,0.02066705212109609,4,0.2730550691485405,0.0026970607542036538,4,0.18717367981060634,0.018071598682086656,4,4.0,0.816496580927726,4,0.8320131301879883,0.009758200068923561,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1125,SKNSH,0.34406276669867886,0.004775331294668241,4,0.3953873485906529,0.012054572002514499,4,0.3262406066060066,0.001898318665729437,4,0.1564401399551693,0.009471149643870778,4,0.32904901311115337,0.006578653543317334,4,0.44259905797415694,0.00931178569124767,4,0.2702997848391533,0.0018411720962859023,4,0.19595895813418093,0.008320570843995845,4,4.25,0.5,4,0.857570692896843,0.01618152658224941,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1608,HepG2,0.3081386722581705,0.01335402102057999,4,0.40301110798169515,0.009027234128848724,4,0.32499242573976517,0.0025544911410908485,4,0.16247907137364634,0.007208724752100843,4,0.3276984218775383,0.011470090124075915,4,0.4306261896588365,0.006433556175894235,4,0.27504052221775055,0.0023838420394729693,4,0.1854699582038895,0.005530677355000656,4,3.75,0.5,4,0.7692890614271164,0.031704662342021864,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1608,K562,0.32322146896377196,0.019454540878667693,4,0.4326585443644573,0.012239202270470156,4,0.3209903910756111,0.003024671535039954,4,0.18730576456573414,0.01065274032301013,4,0.32123975591668796,0.012793622065572007,4,0.44107420021859234,0.016370874630422073,4,0.27387000620365143,0.0035130658761425952,4,0.19474745425059461,0.014267644476682462,4,3.75,0.9574271077563381,4,0.7501487135887146,0.0195710268858217,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,1608,SKNSH,0.34331741569094376,0.009929503123251245,4,0.3998411694056387,0.00950884950439539,4,0.326334573328495,0.0018662105951360744,4,0.1599407744158416,0.00765012107664234,4,0.32785120064175843,0.006316668972585598,4,0.4459460944059751,0.01485019557397963,4,0.27076172083616257,0.002460705714787801,4,0.19903331534738194,0.013222012370827672,4,3.5,0.5773502691896257,4,0.7755144685506821,0.026520986815776477,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,2411,HepG2,0.3262769826555246,0.0037079457428074174,4,0.4152022847452196,0.005922126815368079,4,0.32234838604927063,0.0010071403579972498,4,0.1724192409471634,0.004910810118486585,4,0.33490660381032966,0.004161653917999455,4,0.4543988837492479,0.007296845430388643,4,0.2691027671098709,0.001245827459714668,4,0.20651827851748875,0.0066301388388880994,4,3.0,0.0,4,0.7143952250480652,0.012484678052932071,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,2411,K562,0.33644175190478276,0.00881692005970254,4,0.44122104830350795,0.012402882342860426,4,0.3186981752514839,0.0026082356418441308,4,0.19479138708385463,0.011001218572715693,4,0.3271431407972661,0.004350322395274334,4,0.45919870136662994,0.0067791249155298855,4,0.26887790113687515,0.0008628568057300006,4,0.21089791473776467,0.006186214554517698,4,3.0,0.0,4,0.6982612013816833,0.010927191083483839,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,2411,SKNSH,0.34647871275138753,0.015213286764420356,4,0.412464926477883,0.012439421606134251,4,0.3237224668264389,0.0023487341930865007,4,0.17024336998182682,0.010404158962810573,4,0.34763524705521764,0.006169597869213237,4,0.46787147494428183,0.0022587478050136948,4,0.26637282222509384,0.0007599870188836154,4,0.21890754352277275,0.002109930991390125,4,3.0,0.0,4,0.72044238448143,0.009826352765401584,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,3215,HepG2,0.3354282557578858,0.00520578950351964,4,0.4228085980516678,0.006178515612784929,4,0.3211461827158928,0.0010539177138858401,4,0.17879574112779986,0.005201686264482329,4,0.34418635432168637,0.004523223049580249,4,0.4703665517892226,0.005761191036502788,4,0.2665913999080658,0.0032525014480669547,4,0.22126958653370277,0.00543782644679695,4,3.0,0.0,4,0.6846423000097275,0.004492662030801279,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,3215,K562,0.34734955653048283,0.002645659896967927,4,0.44518948487002696,0.005860840388213898,4,0.31718214601278305,0.001053639450533954,4,0.19821943952638205,0.00521956229917523,4,0.33912437601916046,0.006763572514568064,4,0.4748163987874878,0.0038540321771733297,4,0.2652960568666458,0.0014911991932782056,4,0.2254617527305357,0.003655144209410407,4,3.25,0.5,4,0.6678450852632523,0.0044373167466299195,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,1,3215,SKNSH,0.34801462213392387,0.009501059853034973,4,0.41781806435387603,0.0020105116340723723,4,0.3226279467344284,0.0007340777002793495,4,0.17457496651819274,0.0016836660666601588,4,0.35592804537277445,0.008117051363219021,4,0.4839157219184392,0.008945291769925876,4,0.26384805142879486,0.003046669196278902,4,0.234234439603481,0.00864124456186872,4,3.25,0.5,4,0.6909718066453934,0.0031416118480476684,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,108,HepG2,0.32042094964904594,0.010759381373420173,4,0.35894852167030306,0.013125037115879364,4,0.33038419485092163,0.001926571835721395,4,0.12897324115876593,0.00940939107485018,4,0.2875986361405954,0.011585907601563944,4,0.32918271088449524,0.022761641401168233,4,0.28752056509256363,0.005602213671339256,4,0.10874982638472169,0.015371203202223419,4,11.5,2.8867513459481287,4,1.5375842154026031,0.10293304043717869,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,108,K562,0.30264060902753737,0.009030073838357215,4,0.3758151386792343,0.012447847562547293,4,0.32881760597229004,0.0011919447049280202,4,0.1413532301421974,0.009386354362772907,4,0.3043298030605367,0.008763932570853988,4,0.37199709781257917,0.01687950364013135,4,0.28359121829271317,0.003688429897657889,4,0.1385955290133345,0.012293395514162404,4,15.5,1.9148542155126762,4,1.5229406356811523,0.09923933760960271,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,108,SKNSH,0.32974221303308676,0.01343825444212335,4,0.3494964261067416,0.022994932312630587,4,0.33227044343948364,0.002937602569785788,4,0.12254432704543192,0.01594381701740487,4,0.29458332664055575,0.008889326536954322,4,0.3596908075315007,0.009737798243932021,4,0.2815459817647934,0.0020492315407272576,4,0.12944859555864272,0.0070427935458475125,4,15.25,3.095695936834452,4,1.555153250694275,0.1039768209318145,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,216,HepG2,0.3123130508708943,0.010480654765143012,4,0.3578096155344085,0.00448078621865209,4,0.33012741059064865,0.0007395550304155741,4,0.12804277905273417,0.0032215495959498717,4,0.28331274336977436,0.007019650286827155,4,0.3313404094675564,0.011370335302402704,4,0.2847674936056137,0.0015846341368450235,4,0.10988343033979474,0.007454617536456825,4,6.25,2.0615528128088303,4,1.4462664723396301,0.11215021821236792,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,216,K562,0.29767232032831126,0.010838148432897207,4,0.38175043358161936,0.006374776089551015,4,0.3272395059466362,0.0015589444467735355,4,0.1457638718673983,0.004879341344863857,4,0.30025875192883855,0.007566251527257085,4,0.37010370798964076,0.009454264491119488,4,0.28161509335041046,0.0010086796920063393,4,0.13704379200548228,0.006996218934104547,4,10.25,1.5,4,1.4205256700515747,0.10096584268756659,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,216,SKNSH,0.3290617334852593,0.013273139805773534,4,0.3533519344383168,0.018608634581539694,4,0.33139781653881073,0.002473910756106228,4,0.12511730053204248,0.01323045804281167,4,0.2925978248112825,0.011143025587454194,4,0.36384023130109017,0.017902221381566153,4,0.28043506294488907,0.0025443189261524766,4,0.13262008106102674,0.013223410475888027,4,8.75,3.4034296427770228,4,1.458285391330719,0.1271085452413509,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,431,HepG2,0.3147176953434242,0.006566548749596686,4,0.3707551652934789,0.004444493318067959,4,0.3283732458949089,0.0007114972427515499,4,0.13747420773243563,0.0033082800334065317,4,0.29728979700529207,0.006939348685465576,4,0.372394517758259,0.011927067211679514,4,0.27917030453681946,0.0009008965643509993,4,0.1387843680556102,0.00877766588950633,4,6.75,0.9574271077563381,4,1.34285569190979,0.09277897854520356,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,431,K562,0.3084140057092227,0.003551149480872231,4,0.40009076288780293,0.0034947822441711417,4,0.3241190165281296,0.0007468530928224961,4,0.1600817786753448,0.0027879081300233068,4,0.31348667890858833,0.004190025869429446,4,0.4005903873812907,0.005844261914700942,4,0.2760165333747864,0.0005952074593384843,4,0.16049827501028827,0.004672656516774311,4,6.5,0.5773502691896257,4,1.3084305822849274,0.0929061924618952,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,431,SKNSH,0.3457795270400196,0.006303289040467026,4,0.37877338460613036,0.009187818719295247,4,0.32762668281793594,0.001283444587164056,4,0.14353258889559753,0.006941916853619989,4,0.3059500330745022,0.013612986087348199,4,0.3974591156184468,0.018092758983541495,4,0.2758319824934006,0.002483414366935806,4,0.1582192595339253,0.014345398506924234,4,7.5,0.5773502691896257,4,1.3368980288505554,0.09549838525394914,4,179761.0,0.0,4,3747661.0,0.0,4
